1569489203373	TYPE_ACCELEROMETER	1.2506866	0.08616638	9.010696	2
1569489203373	TYPE_ROTATION_VECTOR	0.10031736	-0.038516294	-0.5271827	3
1569489203393	TYPE_ACCELEROMETER	1.3494415	0.0783844	8.804184	2
1569489203393	TYPE_ROTATION_VECTOR	0.09790838	-0.042243253	-0.5321395	3
1569489203412	TYPE_ACCELEROMETER	1.4075012	-0.21669006	8.820358	2
1569489203412	TYPE_ROTATION_VECTOR	0.094330415	-0.04480591	-0.53870136	3
1569489203432	TYPE_ACCELEROMETER	1.3685913	-0.26757812	9.417099	2
1569489203432	TYPE_ROTATION_VECTOR	0.090754	-0.04516423	-0.5458471	3
1569489203452	TYPE_ACCELEROMETER	0.937027	0.053848267	9.4817505	2
1569489203452	TYPE_ROTATION_VECTOR	0.088013165	-0.044562407	-0.5529047	3
1569489203472	TYPE_ACCELEROMETER	0.5024872	0.6984863	8.700043	2
1569489203472	TYPE_ROTATION_VECTOR	0.08630276	-0.04453	-0.5587636	3
1569489203492	TYPE_ACCELEROMETER	0.20440674	1.1204681	7.7274017	2
1569489203492	TYPE_ROTATION_VECTOR	0.08647898	-0.045121726	-0.5627185	3
1569489203512	TYPE_ACCELEROMETER	0.1002655	1.4574432	7.0270996	2
1569489203512	TYPE_ROTATION_VECTOR	0.08808554	-0.045012064	-0.56427115	3
1569489203532	TYPE_ACCELEROMETER	-0.14633179	1.6986694	6.7511597	2
1569489203532	TYPE_ROTATION_VECTOR	0.09018169	-0.04333197	-0.5637847	3
1569489203551	TYPE_ACCELEROMETER	-0.51504517	1.8542786	7.155182	2
1569489203551	TYPE_ROTATION_VECTOR	0.09175181	-0.03968184	-0.5619795	3
1569489203571	TYPE_ACCELEROMETER	-1.0681152	1.9117432	8.114655	2
1569489203571	TYPE_ROTATION_VECTOR	0.092160925	-0.03395914	-0.55972934	3
1569489203591	TYPE_ACCELEROMETER	-1.3117218	1.8405151	9.193253	2
1569489203591	TYPE_ROTATION_VECTOR	0.09078984	-0.026583686	-0.55736196	3
1569489203611	TYPE_ACCELEROMETER	-1.4314423	1.7124329	10.184448	2
1569489203611	TYPE_ROTATION_VECTOR	0.08781462	-0.018871985	-0.5555047	3
1569489203631	TYPE_ACCELEROMETER	-1.4954834	1.6890869	10.712372	2
1569489203631	TYPE_ROTATION_VECTOR	0.084605604	-0.012037018	-0.55394286	3
1569489203651	TYPE_ACCELEROMETER	-1.3183136	1.7746735	10.717163	2
1569489203651	TYPE_ROTATION_VECTOR	0.08183843	-0.006758905	-0.5526833	3
1569489203671	TYPE_ACCELEROMETER	-1.0525513	1.7639008	10.543579	2
1569489203671	TYPE_ROTATION_VECTOR	0.079444826	-0.0027822847	-0.5512455	3
1569489203690	TYPE_ACCELEROMETER	-0.8909302	1.7651062	10.528015	2
1569489203690	TYPE_ROTATION_VECTOR	0.07719542	2.6265875E-4	-0.549919	3
1569489203710	TYPE_ACCELEROMETER	-0.97953796	1.6513824	10.556747	2
1569489203710	TYPE_ROTATION_VECTOR	0.0754874	0.002692953	-0.54815143	3
1569489203730	TYPE_ACCELEROMETER	-0.6036377	1.6232452	10.320908	2
1569489203730	TYPE_ROTATION_VECTOR	0.07431649	0.003920382	-0.54577345	3
1569489203750	TYPE_ACCELEROMETER	-0.22654724	1.6968689	10.15332	2
1569489203750	TYPE_ROTATION_VECTOR	0.074150845	0.0042455895	-0.54256517	3
1569489203770	TYPE_ACCELEROMETER	0.3468628	1.7938232	10.117401	2
1569489203770	TYPE_ROTATION_VECTOR	0.07541943	0.004182091	-0.5389708	3
1569489203790	TYPE_ACCELEROMETER	0.15353394	2.0392303	10.5256195	2
1569489203790	TYPE_ROTATION_VECTOR	0.07873659	0.0039129904	-0.53540856	3
1569489203810	TYPE_ACCELEROMETER	-0.59046936	2.1583557	10.751877	2
1569489203810	TYPE_ROTATION_VECTOR	0.0842318	0.003749849	-0.53199977	3
1569489203829	TYPE_ACCELEROMETER	-0.58088684	1.6483917	10.881165	2
1569489203829	TYPE_ROTATION_VECTOR	0.0897752	0.004580551	-0.5280834	3
1569489203849	TYPE_ACCELEROMETER	-0.379776	1.0857544	11.71254	2
1569489203849	TYPE_ROTATION_VECTOR	0.0932228	0.006954086	-0.52381104	3
1569489203869	TYPE_ACCELEROMETER	-0.6545105	1.2455597	12.360779	2
1569489203869	TYPE_ROTATION_VECTOR	0.094369695	0.009150605	-0.5204997	3
1569489203889	TYPE_ACCELEROMETER	-1.3189087	1.547821	12.717514	2
1569489203889	TYPE_ROTATION_VECTOR	0.09517635	0.01078231	-0.51725817	3
1569489203909	TYPE_ACCELEROMETER	-1.739685	1.5448303	12.563095	2
1569489203909	TYPE_ROTATION_VECTOR	0.096988454	0.011869276	-0.51321226	3
1569489203929	TYPE_ACCELEROMETER	-1.6493073	1.6651459	12.106384	2
1569489203929	TYPE_ROTATION_VECTOR	0.09932539	0.012608013	-0.50821567	3
1569489203949	TYPE_ACCELEROMETER	-1.6971893	1.8860016	11.360596	2
1569489203949	TYPE_ROTATION_VECTOR	0.102005966	0.012837412	-0.5030632	3
1569489203968	TYPE_ACCELEROMETER	-2.0503387	1.4496613	10.787186	2
1569489203968	TYPE_ROTATION_VECTOR	0.105685174	0.012442034	-0.49802318	3
1569489203988	TYPE_ACCELEROMETER	-2.2394714	1.0133209	10.298767	2
1569489203988	TYPE_ROTATION_VECTOR	0.10972963	0.011414151	-0.49388534	3
1569489204008	TYPE_ACCELEROMETER	-2.0036469	0.9492798	9.369217	2
1569489204008	TYPE_ROTATION_VECTOR	0.113732785	0.008720372	-0.49089256	3
1569489204028	TYPE_ACCELEROMETER	-1.73909	1.2383728	8.064377	2
1569489204028	TYPE_ROTATION_VECTOR	0.11838484	0.0035405906	-0.4884697	3
1569489204048	TYPE_ACCELEROMETER	-1.6702576	1.4975586	6.487793	2
1569489204048	TYPE_ROTATION_VECTOR	0.124080315	-0.004115868	-0.48673475	3
1569489204068	TYPE_ACCELEROMETER	-1.9593506	1.9093628	5.2122803	2
1569489204068	TYPE_ROTATION_VECTOR	0.13028444	-0.011703858	-0.48495162	3
1569489204088	TYPE_ACCELEROMETER	-2.581253	2.092514	5.155426	2
1569489204088	TYPE_ROTATION_VECTOR	0.13567616	-0.015531585	-0.4820018	3
1569489204107	TYPE_ACCELEROMETER	-3.2199097	1.50354	6.277115	2
1569489204107	TYPE_ROTATION_VECTOR	0.13908882	-0.013086074	-0.47721717	3
1569489204127	TYPE_ACCELEROMETER	-3.2665863	0.46565247	7.863266	2
1569489204127	TYPE_ROTATION_VECTOR	0.14029187	-0.0053230557	-0.47146103	3
1569489204147	TYPE_ACCELEROMETER	-2.597412	-0.287323	9.483551	2
1569489204147	TYPE_ROTATION_VECTOR	0.13880835	0.00428283	-0.46600616	3
1569489204167	TYPE_ACCELEROMETER	-1.9276428	-0.26997375	10.873978	2
1569489204167	TYPE_ROTATION_VECTOR	0.13299389	0.011898605	-0.46271732	3
1569489204187	TYPE_ACCELEROMETER	-1.533783	0.41896057	10.295776	2
1569489204187	TYPE_ROTATION_VECTOR	0.12506002	0.013185334	-0.46255773	3
1569489204207	TYPE_ACCELEROMETER	-1.3302765	1.0983124	8.316971	2
1569489204207	TYPE_ROTATION_VECTOR	0.11963481	0.009709129	-0.46381992	3
1569489204227	TYPE_ACCELEROMETER	-1.0543518	1.8800201	6.918747	2
1569489204227	TYPE_ROTATION_VECTOR	0.11746748	0.006159003	-0.46455404	3
1569489204246	TYPE_ACCELEROMETER	-0.85502625	2.4246979	6.4105835	2
1569489204246	TYPE_ROTATION_VECTOR	0.1166607	0.0049476735	-0.464089	3
1569489204266	TYPE_ACCELEROMETER	-1.0148468	2.737152	6.6087036	2
1569489204266	TYPE_ROTATION_VECTOR	0.11519909	0.006149583	-0.4626182	3
1569489204286	TYPE_ACCELEROMETER	-1.2835999	2.7084198	7.7082367	2
1569489204286	TYPE_ROTATION_VECTOR	0.11220514	0.0094678365	-0.46034524	3
1569489204306	TYPE_ACCELEROMETER	-1.5786743	2.333725	9.12262	2
1569489204306	TYPE_ROTATION_VECTOR	0.107591406	0.013988099	-0.45744523	3
1569489204326	TYPE_ACCELEROMETER	-1.4481964	1.8022156	10.343063	2
1569489204326	TYPE_ROTATION_VECTOR	0.101557665	0.018407935	-0.4544178	3
1569489204346	TYPE_ACCELEROMETER	-1.2440948	1.476593	11.41687	2
1569489204346	TYPE_ROTATION_VECTOR	0.09456823	0.021980261	-0.45160362	3
1569489204365	TYPE_ACCELEROMETER	-1.2075806	1.455658	12.111786	2
1569489204365	TYPE_ROTATION_VECTOR	0.08748887	0.023800438	-0.45021817	3
1569489204385	TYPE_ACCELEROMETER	-1.2339172	1.8644562	12.01062	2
1569489204385	TYPE_ROTATION_VECTOR	0.08228191	0.02393512	-0.45015803	3
1569489204405	TYPE_ACCELEROMETER	-1.1136017	2.2253876	11.130157	2
1569489204405	TYPE_ROTATION_VECTOR	0.08008276	0.02289705	-0.45104048	3
1569489204425	TYPE_ACCELEROMETER	-0.924469	2.4217072	10.39035	2
1569489204425	TYPE_ROTATION_VECTOR	0.079856046	0.021029131	-0.45256448	3
1569489204445	TYPE_ACCELEROMETER	-0.99031067	2.3361206	10.273636	2
1569489204445	TYPE_ROTATION_VECTOR	0.079669096	0.018829547	-0.45482376	3
1569489204465	TYPE_ACCELEROMETER	-1.2255249	2.0302582	10.717148	2
1569489204465	TYPE_ROTATION_VECTOR	0.07833867	0.016895995	-0.4576095	3
1569489204485	TYPE_ACCELEROMETER	-1.3440399	1.4532623	11.205566	2
1569489204485	TYPE_ROTATION_VECTOR	0.07705944	0.015483014	-0.460055	3
1569489204504	TYPE_ACCELEROMETER	-1.4176636	1.4311066	10.911087	2
1569489204504	TYPE_ROTATION_VECTOR	0.07776174	0.0142287975	-0.4619736	3
1569489204524	TYPE_ACCELEROMETER	-1.3093262	1.4598389	10.42926	2
1569489204524	TYPE_ROTATION_VECTOR	0.08051362	0.012680498	-0.4632211	3
1569489204544	TYPE_ACCELEROMETER	-0.98431396	1.5957184	10.147934	2
1569489204544	TYPE_ROTATION_VECTOR	0.08331479	0.010619884	-0.46419156	3
1569489204564	TYPE_ACCELEROMETER	-0.5168457	1.3838196	10.618988	2
1569489204564	TYPE_ROTATION_VECTOR	0.08477959	0.008491585	-0.4655734	3
1569489204584	TYPE_ACCELEROMETER	-0.21218872	0.8457184	11.7825775	2
1569489204584	TYPE_ROTATION_VECTOR	0.08353173	0.006191847	-0.46868268	3
1569489204604	TYPE_ACCELEROMETER	-0.3336792	0.5733948	12.913239	2
1569489204604	TYPE_ROTATION_VECTOR	0.07916794	0.0031366362	-0.47440523	3
1569489204624	TYPE_ACCELEROMETER	-0.54078674	0.52012634	13.219696	2
1569489204624	TYPE_ROTATION_VECTOR	0.07380038	-4.6654494E-4	-0.48172003	3
1569489204643	TYPE_ACCELEROMETER	-0.4486084	0.35850525	12.646286	2
1569489204643	TYPE_ROTATION_VECTOR	0.07011412	-0.004870587	-0.48882335	3
1569489204663	TYPE_ACCELEROMETER	-0.17207336	0.25256348	11.173843	2
1569489204663	TYPE_ROTATION_VECTOR	0.06983557	-0.010114599	-0.49430257	3
1569489204683	TYPE_ACCELEROMETER	0.06614685	0.5093384	9.9049225	2
1569489204683	TYPE_ROTATION_VECTOR	0.07406167	-0.015655838	-0.49794194	3
1569489204703	TYPE_ACCELEROMETER	0.40911865	0.9995575	7.9081573	2
1569489204703	TYPE_ROTATION_VECTOR	0.08337517	-0.021862352	-0.5003826	3
1569489204723	TYPE_ACCELEROMETER	0.750885	1.4652252	6.700287	2
1569489204723	TYPE_ROTATION_VECTOR	0.09292048	-0.028276358	-0.50191665	3
1569489204743	TYPE_ACCELEROMETER	0.6533203	1.2329865	6.723633	2
1569489204743	TYPE_ROTATION_VECTOR	0.10001278	-0.033276748	-0.5033929	3
1569489204763	TYPE_ACCELEROMETER	0.36721802	0.71284485	7.783661	2
1569489204763	TYPE_ROTATION_VECTOR	0.103113934	-0.035643216	-0.50594026	3
1569489204782	TYPE_ACCELEROMETER	-0.12658691	-0.40045166	9.251907	2
1569489204782	TYPE_ROTATION_VECTOR	0.10220218	-0.034880314	-0.5103648	3
1569489204802	TYPE_ACCELEROMETER	-1.0070648	-0.57463074	10.835068	2
1569489204802	TYPE_ROTATION_VECTOR	0.09907747	-0.031041438	-0.51716727	3
1569489204822	TYPE_ACCELEROMETER	-1.6756439	-0.1897583	11.498871	2
1569489204822	TYPE_ROTATION_VECTOR	0.09688392	-0.024633612	-0.5245286	3
1569489204842	TYPE_ACCELEROMETER	-1.8031311	0.18133545	11.175644	2
1569489204842	TYPE_ROTATION_VECTOR	0.0986073	-0.017722208	-0.53048956	3
1569489204862	TYPE_ACCELEROMETER	-1.9396057	0.86787415	9.8654175	2
1569489204862	TYPE_ROTATION_VECTOR	0.10412629	-0.013436164	-0.53457284	3
1569489204882	TYPE_ACCELEROMETER	-1.7384949	1.6585693	8.266098	2
1569489204882	TYPE_ROTATION_VECTOR	0.11142176	-0.012609727	-0.5366909	3
1569489204902	TYPE_ACCELEROMETER	-1.3542175	2.1817017	6.9277344	2
1569489204902	TYPE_ROTATION_VECTOR	0.118365176	-0.014509797	-0.5370258	3
1569489204921	TYPE_ACCELEROMETER	-1.1950073	2.4797668	6.1184845	2
1569489204921	TYPE_ROTATION_VECTOR	0.12407735	-0.017722595	-0.53630674	3
1569489204941	TYPE_ACCELEROMETER	-1.2626495	2.3109741	6.0227203	2
1569489204941	TYPE_ROTATION_VECTOR	0.12775981	-0.020666977	-0.53495455	3
1569489204961	TYPE_ACCELEROMETER	-1.3572083	2.116455	6.819397	2
1569489204961	TYPE_ROTATION_VECTOR	0.12915447	-0.020665335	-0.5333741	3
1569489204981	TYPE_ACCELEROMETER	-1.4170685	2.0775452	8.6401825	2
1569489204981	TYPE_ROTATION_VECTOR	0.12869257	-0.016307581	-0.5322413	3
1569489205001	TYPE_ACCELEROMETER	-1.2183533	1.7848511	10.323303	2
1569489205001	TYPE_ROTATION_VECTOR	0.12677549	-0.010142108	-0.5315115	3
1569489205021	TYPE_ACCELEROMETER	-1.1770477	1.7321777	11.678436	2
1569489205021	TYPE_ROTATION_VECTOR	0.123549186	-0.0053039817	-0.5307832	3
1569489205041	TYPE_ACCELEROMETER	-1.0531464	1.8740387	12.089035	2
1569489205041	TYPE_ROTATION_VECTOR	0.11969381	-0.0036714734	-0.5299172	3
1569489205060	TYPE_ACCELEROMETER	-0.7484741	2.325348	11.321686	2
1569489205060	TYPE_ROTATION_VECTOR	0.117032535	-0.005709844	-0.52873	3
1569489205080	TYPE_ACCELEROMETER	-0.21038818	2.6509552	10.1862335	2
1569489205080	TYPE_ROTATION_VECTOR	0.11721983	-0.010189633	-0.52673644	3
1569489205100	TYPE_ACCELEROMETER	0.26965332	2.9209137	9.072937	2
1569489205100	TYPE_ROTATION_VECTOR	0.11963277	-0.015199893	-0.5242558	3
1569489205120	TYPE_ACCELEROMETER	0.31575012	2.962204	8.534836	2
1569489205120	TYPE_ROTATION_VECTOR	0.122933686	-0.018974798	-0.52149934	3
1569489205140	TYPE_ACCELEROMETER	0.074523926	2.9005585	8.685074	2
1569489205140	TYPE_ROTATION_VECTOR	0.12635219	-0.020425493	-0.5188749	3
1569489205160	TYPE_ACCELEROMETER	-0.26724243	2.8370972	9.18486	2
1569489205160	TYPE_ROTATION_VECTOR	0.12941872	-0.019524256	-0.51623183	3
1569489205180	TYPE_ACCELEROMETER	-0.4300537	2.890976	9.462585	2
1569489205180	TYPE_ROTATION_VECTOR	0.13161148	-0.017696261	-0.5141507	3
1569489205199	TYPE_ACCELEROMETER	-0.53001404	2.9250946	9.503296	2
1569489205199	TYPE_ROTATION_VECTOR	0.1331254	-0.0164902	-0.51289636	3
1569489205219	TYPE_ACCELEROMETER	-0.60124207	2.8820038	9.788803	2
1569489205219	TYPE_ROTATION_VECTOR	0.13358752	-0.016077295	-0.5123056	3
1569489205239	TYPE_ACCELEROMETER	-0.7484741	2.9651947	10.326904	2
1569489205239	TYPE_ROTATION_VECTOR	0.13302605	-0.015669134	-0.5122535	3
1569489205259	TYPE_ACCELEROMETER	-1.1100159	2.9412537	10.8619995	2
1569489205259	TYPE_ROTATION_VECTOR	0.1323933	-0.0143512245	-0.51200134	3
1569489205279	TYPE_ACCELEROMETER	-1.7372894	2.844284	11.626953	2
1569489205279	TYPE_ROTATION_VECTOR	0.13230771	-0.011663075	-0.5112563	3
1569489205299	TYPE_ACCELEROMETER	-2.0874481	2.641983	12.625931	2
1569489205299	TYPE_ROTATION_VECTOR	0.13230771	-0.011663075	-0.5112563	3
1569489205319	TYPE_ACCELEROMETER	-1.6379242	2.7634888	12.527176	2
1569489205319	TYPE_ROTATION_VECTOR	0.13466895	-0.0066921553	-0.5076141	3
1569489205338	TYPE_ACCELEROMETER	-1.2315216	2.3426971	11.153503	2
1569489205338	TYPE_ROTATION_VECTOR	0.13631904	-0.009414947	-0.5064974	3
1569489205358	TYPE_ACCELEROMETER	-1.0262146	1.6873016	10.274231	2
1569489205358	TYPE_ROTATION_VECTOR	0.1372765	-0.014832311	-0.50585073	3
1569489205378	TYPE_ACCELEROMETER	-0.99868774	1.4023743	9.524246	2
1569489205378	TYPE_ROTATION_VECTOR	0.1375293	-0.021146644	-0.5056977	3
1569489205398	TYPE_ACCELEROMETER	-0.94122314	1.4819794	8.243347	2
1569489205398	TYPE_ROTATION_VECTOR	0.13795877	-0.027606983	-0.5058722	3
1569489205418	TYPE_ACCELEROMETER	-0.94841003	1.8848114	6.8606873	2
1569489205418	TYPE_ROTATION_VECTOR	0.13989265	-0.033711165	-0.5061121	3
1569489205438	TYPE_ACCELEROMETER	-1.0022736	2.254715	5.7743225	2
1569489205438	TYPE_ROTATION_VECTOR	0.14384216	-0.03889971	-0.5055431	3
1569489205458	TYPE_ACCELEROMETER	-1.5463562	2.3091888	5.8377686	2
1569489205458	TYPE_ROTATION_VECTOR	0.1487714	-0.04225836	-0.5036958	3
1569489205477	TYPE_ACCELEROMETER	-2.1921997	1.9207306	6.955261	2
1569489205477	TYPE_ROTATION_VECTOR	0.15296113	-0.043096613	-0.5007526	3
1569489205497	TYPE_ACCELEROMETER	-2.5297852	1.1946869	8.154755	2
1569489205497	TYPE_ROTATION_VECTOR	0.15327585	-0.042331558	-0.49727726	3
1569489205517	TYPE_ACCELEROMETER	-2.1257477	0.52490234	10.474152	2
1569489205517	TYPE_ROTATION_VECTOR	0.14810853	-0.039906207	-0.49443853	3
1569489205537	TYPE_ACCELEROMETER	-0.9962921	0.60749817	11.26004	2
1569489205537	TYPE_ROTATION_VECTOR	0.1395522	-0.03862064	-0.49372417	3
1569489205557	TYPE_ACCELEROMETER	-0.09666443	1.032486	9.937836	2
1569489205557	TYPE_ROTATION_VECTOR	0.13109595	-0.04125644	-0.49558452	3
1569489205577	TYPE_ACCELEROMETER	-0.10205078	1.6681366	8.425308	2
1569489205577	TYPE_ROTATION_VECTOR	0.1253574	-0.046078634	-0.49940252	3
1569489205597	TYPE_ACCELEROMETER	-0.33009338	2.5031128	7.7309875	2
1569489205597	TYPE_ROTATION_VECTOR	0.12266204	-0.050739337	-0.5042604	3
1569489205616	TYPE_ACCELEROMETER	-0.32769775	2.8221436	7.131241	2
1569489205616	TYPE_ROTATION_VECTOR	0.12246807	-0.054953817	-0.5090784	3
1569489205636	TYPE_ACCELEROMETER	-0.5365906	2.9765625	6.7541504	2
1569489205636	TYPE_ROTATION_VECTOR	0.12282546	-0.058389343	-0.51308966	3
1569489205656	TYPE_ACCELEROMETER	-0.64912415	3.2237701	6.7505646	2
1569489205656	TYPE_ROTATION_VECTOR	0.121346444	-0.06103446	-0.51646125	3
1569489205676	TYPE_ACCELEROMETER	-0.8220978	3.4386597	7.0713806	2
1569489205676	TYPE_ROTATION_VECTOR	0.11702433	-0.06241415	-0.5188733	3
1569489205696	TYPE_ACCELEROMETER	-0.74549866	3.151352	7.8058014	2
1569489205696	TYPE_ROTATION_VECTOR	0.11055088	-0.061653852	-0.5198898	3
1569489205716	TYPE_ACCELEROMETER	-0.22296143	2.4660034	9.3081665	2
1569489205716	TYPE_ROTATION_VECTOR	0.10273291	-0.05898718	-0.5197857	3
1569489205735	TYPE_ACCELEROMETER	0.11882019	1.981781	10.794968	2
1569489205735	TYPE_ROTATION_VECTOR	0.093448564	-0.05638452	-0.5199808	3
1569489205755	TYPE_ACCELEROMETER	-0.12060547	1.9853668	11.950775	2
1569489205755	TYPE_ROTATION_VECTOR	0.08434047	-0.054197185	-0.52133226	3
1569489205775	TYPE_ACCELEROMETER	-0.4126892	2.4091492	12.133331	2
1569489205775	TYPE_ROTATION_VECTOR	0.077544115	-0.053231835	-0.5233506	3
1569489205795	TYPE_ACCELEROMETER	-0.28579712	2.78862	11.452774	2
1569489205795	TYPE_ROTATION_VECTOR	0.07404947	-0.054055315	-0.5252169	3
1569489205815	TYPE_ACCELEROMETER	-0.004486084	2.8089752	10.693222	2
1569489205815	TYPE_ROTATION_VECTOR	0.07286841	-0.056434337	-0.52674997	3
1569489205835	TYPE_ACCELEROMETER	0.13198853	2.7461243	10.4071045	2
1569489205835	TYPE_ROTATION_VECTOR	0.07154779	-0.060672898	-0.528784	3
1569489205855	TYPE_ACCELEROMETER	0.2702484	2.835907	10.6992035	2
1569489205855	TYPE_ROTATION_VECTOR	0.06896177	-0.06610967	-0.53152186	3
1569489205874	TYPE_ACCELEROMETER	0.4216919	2.72937	11.125961	2
1569489205874	TYPE_ROTATION_VECTOR	0.06618527	-0.07174304	-0.5341948	3
1569489205894	TYPE_ACCELEROMETER	0.6784668	2.4983215	11.321701	2
1569489205894	TYPE_ROTATION_VECTOR	0.0646062	-0.07739615	-0.5362185	3
1569489205914	TYPE_ACCELEROMETER	0.88975525	2.425293	10.813522	2
1569489205914	TYPE_ROTATION_VECTOR	0.06514423	-0.083092466	-0.53760386	3
1569489205934	TYPE_ACCELEROMETER	0.837677	2.8490753	9.615219	2
1569489205934	TYPE_ROTATION_VECTOR	0.06694648	-0.08852328	-0.53895706	3
1569489205954	TYPE_ACCELEROMETER	0.97294617	2.6485596	10.554352	2
1569489205954	TYPE_ROTATION_VECTOR	0.06747062	-0.09210399	-0.5401465	3
1569489205974	TYPE_ACCELEROMETER	1.4092865	2.1134644	12.073471	2
